city,keep_frac,seed,station,MAE,RMSE,R2,strategy,draw
london,0.25,1003,TH4,2.831200122833252,4.749710074159708,0.5303518772125244,random_matched,2.0
london,0.25,1003,__aggregate__,1.8877074718475344,2.9415335051427585,0.6121727824211121,random_matched,2.0
london,0.25,1004,BL0,1.1526368856430054,1.5665179662273854,0.6678115129470825,random_matched,3.0
london,0.25,1004,BT4,2.2187540531158447,3.1397804149457884,0.7241674661636353,random_matched,3.0
london,0.25,1004,CT3,1.1112887859344482,1.5944053200201844,0.3405818939208984,random_matched,3.0
london,0.25,1004,GN0,2.027815818786621,3.1464604306390296,-0.535190224647522,random_matched,3.0
london,0.25,1004,KC1,1.1086304187774658,1.7163240825447978,0.8732339143753052,random_matched,3.0
london,0.25,1004,LH0,1.7889647483825684,2.3618363432233003,0.3088635206222534,random_matched,3.0
london,0.25,1004,RB7,1.7841119766235352,2.635829476052074,0.6999140977859497,random_matched,3.0
london,0.25,1004,TH4,2.437422513961792,3.672168216766689,0.7192734479904175,random_matched,3.0
london,0.25,1004,__aggregate__,1.7037031650543213,2.5911145896881003,0.6990711092948914,random_matched,3.0
london,0.25,1005,BL0,1.9514662027359009,2.947106419656287,-0.1757241487503051,random_matched,4.0
london,0.25,1005,BT4,2.298156976699829,3.3176768893793405,0.6920251846313477,random_matched,4.0
london,0.25,1005,CT3,2.2978336811065674,2.767526522460219,-0.9867671728134156,random_matched,4.0
london,0.25,1005,GN0,1.4042599201202393,1.919353971574194,0.4287478923797607,random_matched,4.0
london,0.25,1005,KC1,1.4379515647888184,2.2018707167935405,0.7913645505905151,random_matched,4.0
london,0.25,1005,LH0,0.8804632425308228,1.2352549157012982,0.8109496831893921,random_matched,4.0
london,0.25,1005,RB7,1.782868504524231,2.6093323298637374,0.7059171199798584,random_matched,4.0
london,0.25,1005,TH4,1.8975805044174192,2.822158420730998,0.8341936469078064,random_matched,4.0
london,0.25,1005,__aggregate__,1.7438225746154783,2.553987552985896,0.7076330780982971,random_matched,4.0
london,0.75,1001,BL0,2.0431644916534424,3.069825422560703,-0.275678277015686,random_matched,0.0
london,0.75,1001,BT4,3.2183001041412354,4.643714569901327,0.3966378569602966,random_matched,0.0
london,0.75,1001,CT3,2.312901258468628,2.8774695363491145,-1.1477556228637695,random_matched,0.0
london,0.75,1001,GN0,2.109259605407715,2.7643743585995044,-0.1849809885025024,random_matched,0.0
london,0.75,1001,KC1,1.8062434196472168,2.5471936360064036,0.7207916378974915,random_matched,0.0
london,0.75,1001,LH0,1.1349483728408811,1.730064258705051,0.6291581988334656,random_matched,0.0
london,0.75,1001,RB7,2.381691217422486,3.19130763598407,0.5601057410240173,random_matched,0.0
london,0.75,1001,TH4,2.9286391735076904,4.831413457752903,0.5140553712844849,random_matched,0.0
london,0.75,1001,__aggregate__,2.241893529891968,3.352570495547007,0.4962135553359985,random_matched,0.0
london,0.75,1002,BL0,1.810449719429016,2.744920634666674,-0.0199370384216308,random_matched,1.0
london,0.75,1002,BT4,2.910139560699463,4.124631923090418,0.5239885449409485,random_matched,1.0
london,0.75,1002,CT3,3.1260719299316406,3.7086279819886303,-2.5677132606506348,random_matched,1.0
london,0.75,1002,GN0,2.4778363704681396,3.0671320548271224,-0.4587558507919311,random_matched,1.0
london,0.75,1002,KC1,1.7616126537322998,3.030575234729693,0.6047657132148743,random_matched,1.0
london,0.75,1002,LH0,1.147137999534607,1.612420838652937,0.6778775453567505,random_matched,1.0
london,0.75,1002,RB7,2.2912731170654297,3.164235503565038,0.5675373673439026,random_matched,1.0
london,0.75,1002,TH4,3.3025248050689697,5.443056621693632,0.3832288384437561,random_matched,1.0
london,0.75,1002,__aggregate__,2.3533806800842285,3.5201550945879663,0.4445892572402954,random_matched,1.0
london,0.75,1003,BL0,1.552375078201294,2.356214313590987,0.2484751343727111,random_matched,2.0
london,0.75,1003,BT4,3.440685510635376,4.9831172109495405,0.3052169680595398,random_matched,2.0
london,0.75,1003,CT3,2.615931749343872,2.963022750895892,-1.2773687839508057,random_matched,2.0
london,0.75,1003,GN0,1.8845425844192505,2.3823116589101945,0.119934856891632,random_matched,2.0
london,0.75,1003,KC1,1.7467855215072632,2.8416149802182527,0.6525158882141113,random_matched,2.0
london,0.75,1003,LH0,1.144930124282837,1.5112770085725564,0.717022180557251,random_matched,2.0
london,0.75,1003,RB7,2.4051215648651123,3.2838139280697027,0.5342336893081665,random_matched,2.0
london,0.75,1003,TH4,3.388244390487671,5.913689020778203,0.271959900856018,random_matched,2.0
london,0.75,1003,__aggregate__,2.272326946258545,3.5523229762405975,0.434391975402832,random_matched,2.0
london,0.75,1004,BL0,2.22465443611145,3.047263722198483,-0.2569959163665771,random_matched,3.0
london,0.75,1004,BT4,2.673063039779663,3.990029425452775,0.5545497536659241,random_matched,3.0
london,0.75,1004,CT3,1.8573508262634275,2.257605203266217,-0.3220850229263305,random_matched,3.0
london,0.75,1004,GN0,1.979699969291687,2.7162987192685204,-0.1441230773925781,random_matched,3.0
london,0.75,1004,KC1,2.1110827922821045,2.777298767326476,0.6680675745010376,random_matched,3.0
london,0.75,1004,LH0,1.541481375694275,2.189839556142579,0.4058600068092346,random_matched,3.0
london,0.75,1004,RB7,2.333706855773926,3.0835733749841485,0.5893048644065857,random_matched,3.0
london,0.75,1004,TH4,2.99573016166687,5.203344025455285,0.4363578557968139,random_matched,3.0
london,0.75,1004,__aggregate__,2.2145960330963135,3.293425576955524,0.5138319730758667,random_matched,3.0
london,0.75,1005,BL0,2.449960231781006,3.4762792579053357,-0.6358486413955688,random_matched,4.0
london,0.75,1005,BT4,2.9259555339813232,4.353359433534514,0.4697312116622925,random_matched,4.0
london,0.75,1005,CT3,2.2148005962371826,2.902614000761133,-1.185455560684204,random_matched,4.0
london,0.75,1005,GN0,1.6991745233535769,2.2749224136033823,0.1974892616271972,random_matched,4.0
london,0.75,1005,KC1,2.059774398803711,2.7578756957337465,0.6726940870285034,random_matched,4.0
london,0.75,1005,LH0,1.1933313608169556,1.6257935567057331,0.6725122928619385,random_matched,4.0
london,0.75,1005,RB7,2.3018429279327393,2.990607658822258,0.6136953830718994,random_matched,4.0
london,0.75,1005,TH4,3.058284282684326,5.146807538478077,0.4485397338867187,random_matched,4.0
london,0.75,1005,__aggregate__,2.2378902435302734,3.3600436232777677,0.4939650893211365,random_matched,4.0
madrid,0.25,42,CASA DE CAMPO,2.5256879329681396,3.6458676291169665,0.632080078125,inverse,
madrid,0.25,42,CASTELLANA,5.419826507568359,8.232272898637211,0.711156964302063,inverse,
madrid,0.25,42,CUATRO CAMINOS-PABLO,3.2782859802246094,5.080375665606484,0.7269229292869568,inverse,
madrid,0.25,42,ESCUELAS AGUIRRE,4.306846618652344,6.383854121518146,0.6294299364089966,inverse,
madrid,0.25,42,MENDEZ ALVARO,5.09543514251709,8.102638813207996,0.3357909917831421,inverse,
madrid,0.25,42,PLAZA CASTILLA-CANAL,3.4951956272125244,5.397303239876707,0.6711230278015137,inverse,
madrid,0.25,42,PLAZA ELÍPTICA,3.8932673931121826,6.130731820113035,0.6303472518920898,inverse,
madrid,0.25,42,__aggregate__,4.002078056335449,6.324509781849728,0.6513657569885254,inverse,
madrid,0.25,123,CASA DE CAMPO,2.5757699012756348,3.7845161140775185,0.6035647392272949,inverse,
madrid,0.25,123,CASTELLANA,5.2206010818481445,7.971043155804591,0.7291974425315857,inverse,
madrid,0.25,123,CUATRO CAMINOS-PABLO,3.2334887981414795,5.015959066038404,0.7338039875030518,inverse,
madrid,0.25,123,ESCUELAS AGUIRRE,4.251832485198975,6.240207783100618,0.6459190845489502,inverse,
madrid,0.25,123,MENDEZ ALVARO,4.090709209442139,6.221704136003016,0.6083749532699585,inverse,
madrid,0.25,123,PLAZA CASTILLA-CANAL,3.3465986251831055,5.199089065871844,0.6948353052139282,inverse,
madrid,0.25,123,PLAZA ELÍPTICA,3.951066732406616,6.008355680398568,0.6449573040008545,inverse,
madrid,0.25,123,__aggregate__,3.810009479522705,5.901580741032009,0.6964340806007385,inverse,
madrid,0.25,777,CASA DE CAMPO,2.6457104682922363,3.789751819949629,0.6024670600891113,inverse,
madrid,0.25,777,CASTELLANA,6.566104888916016,10.434765486081215,0.5359253883361816,inverse,
madrid,0.25,777,CUATRO CAMINOS-PABLO,3.9865341186523438,6.106801927781533,0.6054325103759766,inverse,
madrid,0.25,777,ESCUELAS AGUIRRE,4.505716323852539,6.852431552103934,0.5730334520339966,inverse,
madrid,0.25,777,MENDEZ ALVARO,4.383874893188477,6.884168580051931,0.5205373764038086,inverse,
madrid,0.25,777,PLAZA CASTILLA-CANAL,3.94722056388855,6.133732079245938,0.5752538442611694,inverse,
madrid,0.25,777,PLAZA ELÍPTICA,4.8100504875183105,6.989167960531323,0.5195809602737427,inverse,
madrid,0.25,777,__aggregate__,4.406458854675293,6.9832276632952555,0.5749610662460327,inverse,
madrid,0.75,42,CASA DE CAMPO,3.158233642578125,4.133733347538252,0.527026891708374,inverse,
madrid,0.75,42,CASTELLANA,6.6289496421813965,11.044840192281956,0.4800742864608764,inverse,
madrid,0.75,42,CUATRO CAMINOS-PABLO,3.811564922332764,5.881958107880515,0.6339524984359741,inverse,
madrid,0.75,42,ESCUELAS AGUIRRE,5.744529724121094,7.833748934928173,0.4419876933097839,inverse,
madrid,0.75,42,MENDEZ ALVARO,4.42216682434082,6.266776190808444,0.6026802659034729,inverse,
madrid,0.75,42,PLAZA CASTILLA-CANAL,3.9543652534484863,5.646549399973649,0.6400467753410339,inverse,
madrid,0.75,42,PLAZA ELÍPTICA,4.404721260070801,6.469001507131343,0.5884299278259277,inverse,
madrid,0.75,42,__aggregate__,4.5892181396484375,7.051294670538292,0.5666348338127136,inverse,
madrid,0.75,123,CASA DE CAMPO,3.061044216156006,4.238022925595271,0.5028606653213501,inverse,
madrid,0.75,123,CASTELLANA,5.954415798187256,9.488541368269589,0.6162738800048828,inverse,
madrid,0.75,123,CUATRO CAMINOS-PABLO,3.621516704559326,5.553713599134451,0.673667311668396,inverse,
madrid,0.75,123,ESCUELAS AGUIRRE,5.690188884735107,7.884074477774405,0.4347951412200928,inverse,
madrid,0.75,123,MENDEZ ALVARO,4.2382588386535645,6.176040981749712,0.6141023635864258,inverse,
madrid,0.75,123,PLAZA CASTILLA-CANAL,3.8499562740325928,5.691561076952068,0.6342851519584656,inverse,
madrid,0.75,123,PLAZA ELÍPTICA,4.479313850402832,6.6249009610816545,0.5683536529541016,inverse,
madrid,0.75,123,__aggregate__,4.413527965545654,6.712698832999928,0.6072551012039185,inverse,
madrid,0.75,777,CASA DE CAMPO,2.790061712265014,3.796198906377244,0.6011134386062622,inverse,
madrid,0.75,777,CASTELLANA,6.684087753295898,11.18801247898752,0.4665074944496155,inverse,
madrid,0.75,777,CUATRO CAMINOS-PABLO,3.8036813735961914,5.9406164724097135,0.6266151666641235,inverse,
madrid,0.75,777,ESCUELAS AGUIRRE,5.356966018676758,7.452670485354981,0.4949570894241333,inverse,
madrid,0.75,777,MENDEZ ALVARO,3.968773126602173,5.932896807325001,0.6438890099525452,inverse,
madrid,0.75,777,PLAZA CASTILLA-CANAL,3.797278881072998,5.582353629325778,0.6481848955154419,inverse,
madrid,0.75,777,PLAZA ELÍPTICA,4.717431545257568,6.721697777221227,0.5556478500366211,inverse,
madrid,0.75,777,__aggregate__,4.445468425750732,6.989370722789423,0.574212908744812,inverse,
madrid,0.25,1001,CASA DE CAMPO,2.8406081199645996,3.8367913999147727,0.5925372242927551,random_matched,0.0
madrid,0.25,1001,CASTELLANA,6.085796356201172,9.650976228500715,0.6030234098434448,random_matched,0.0
madrid,0.25,1001,CUATRO CAMINOS-PABLO,5.495123863220215,8.523208349348634,0.2314009666442871,random_matched,0.0
madrid,0.25,1001,ESCUELAS AGUIRRE,6.58656644821167,9.471334878844008,0.1843068599700927,random_matched,0.0
madrid,0.25,1001,MENDEZ ALVARO,3.4257640838623047,5.162297996281985,0.7303887605667114,random_matched,0.0
madrid,0.25,1001,PLAZA CASTILLA-CANAL,4.754258632659912,6.984041005454445,0.4493275284767151,random_matched,0.0
madrid,0.25,1001,PLAZA ELÍPTICA,3.911969184875488,5.8861954525412745,0.6592478156089783,random_matched,0.0
madrid,0.25,1001,__aggregate__,4.728583812713623,7.37066600631917,0.5264893770217896,random_matched,0.0
madrid,0.25,1002,CASA DE CAMPO,2.518667697906494,3.7036433762476175,0.6203268766403198,random_matched,1.0
madrid,0.25,1002,CASTELLANA,4.662372589111328,6.828520250556182,0.8012644052505493,random_matched,1.0
madrid,0.25,1002,CUATRO CAMINOS-PABLO,3.8198354244232178,5.732191953970834,0.6523557901382446,random_matched,1.0
madrid,0.25,1002,ESCUELAS AGUIRRE,4.534763813018799,6.51287739954349,0.6142994165420532,random_matched,1.0
madrid,0.25,1002,MENDEZ ALVARO,3.454050064086914,5.287736329192346,0.7171270847320557,random_matched,1.0
madrid,0.25,1002,PLAZA CASTILLA-CANAL,3.4454798698425293,5.224357288018879,0.6918618083000183,random_matched,1.0
madrid,0.25,1002,PLAZA ELÍPTICA,3.880712747573853,5.998275509013507,0.646147608757019,random_matched,1.0
madrid,0.25,1002,__aggregate__,3.759412050247192,5.692785469037489,0.7175341844558716,random_matched,1.0
madrid,0.25,1003,CASA DE CAMPO,2.5742716789245605,3.67370235343426,0.6264407634735107,random_matched,2.0
madrid,0.25,1003,CASTELLANA,7.8918304443359375,13.833043903555549,0.1844362020492553,random_matched,2.0
madrid,0.25,1003,CUATRO CAMINOS-PABLO,3.2273335456848145,4.959588583834191,0.7397534847259521,random_matched,2.0
madrid,0.25,1003,ESCUELAS AGUIRRE,3.787947177886963,5.9444767167749335,0.6786844730377197,random_matched,2.0
madrid,0.25,1003,MENDEZ ALVARO,3.9237382411956783,5.734407596339576,0.6673183441162109,random_matched,2.0
madrid,0.25,1003,PLAZA CASTILLA-CANAL,3.911264419555664,5.882137427028479,0.6093839406967163,random_matched,2.0
madrid,0.25,1003,PLAZA ELÍPTICA,4.471936225891113,6.29374552691546,0.6104280948638916,random_matched,2.0
madrid,0.25,1003,__aggregate__,4.25547456741333,7.28871656048725,0.5369601249694824,random_matched,2.0
madrid,0.25,1004,CASA DE CAMPO,3.021949529647827,4.252196922199292,0.4995297193527221,random_matched,3.0
madrid,0.25,1004,CASTELLANA,5.084965229034424,7.592284512493743,0.7543213367462158,random_matched,3.0
madrid,0.25,1004,CUATRO CAMINOS-PABLO,6.596879005432129,10.68252822611566,-0.2073736190795898,random_matched,3.0
madrid,0.25,1004,ESCUELAS AGUIRRE,3.866311550140381,5.991217861777783,0.6736116409301758,random_matched,3.0
madrid,0.25,1004,MENDEZ ALVARO,3.4301164150238037,5.196284015425805,0.7268271446228027,random_matched,3.0
madrid,0.25,1004,PLAZA CASTILLA-CANAL,4.85536527633667,7.237377095867204,0.4086532592773437,random_matched,3.0
madrid,0.25,1004,PLAZA ELÍPTICA,4.065178871154785,6.124155103058573,0.6311399340629578,random_matched,3.0
madrid,0.25,1004,__aggregate__,4.417252063751221,6.9961354623442435,0.5733883380889893,random_matched,3.0
madrid,0.25,1005,CASA DE CAMPO,2.509145021438598,3.690116212870503,0.6230952739715576,random_matched,4.0
madrid,0.25,1005,CASTELLANA,5.861248016357422,9.29806608375899,0.6315252780914307,random_matched,4.0
madrid,0.25,1005,CUATRO CAMINOS-PABLO,3.1485209465026855,4.762443305852058,0.760032057762146,random_matched,4.0
madrid,0.25,1005,ESCUELAS AGUIRRE,3.7411856651306152,5.797791277504716,0.6943463087081909,random_matched,4.0
madrid,0.25,1005,MENDEZ ALVARO,3.8190972805023193,5.618226784180782,0.680662214756012,random_matched,4.0
madrid,0.25,1005,PLAZA CASTILLA-CANAL,3.3386478424072266,5.209226221478396,0.693644106388092,random_matched,4.0
madrid,0.25,1005,PLAZA ELÍPTICA,3.898013830184937,5.843811034837512,0.6641374230384827,random_matched,4.0
madrid,0.25,1005,__aggregate__,3.7594082355499263,5.966775777376776,0.6896899938583374,random_matched,4.0
madrid,0.75,1001,CASA DE CAMPO,2.944263219833374,4.036304233029551,0.5490593910217285,random_matched,0.0
madrid,0.75,1001,CASTELLANA,7.346314907073975,12.632669970593607,0.3198374509811401,random_matched,0.0
madrid,0.75,1001,CUATRO CAMINOS-PABLO,4.472092628479004,6.742389768746774,0.5190263390541077,random_matched,0.0
madrid,0.75,1001,ESCUELAS AGUIRRE,5.375518321990967,7.687667968899856,0.4626049399375915,random_matched,0.0
madrid,0.75,1001,MENDEZ ALVARO,4.139278888702393,6.4124686970978475,0.5839914083480835,random_matched,0.0
madrid,0.75,1001,PLAZA CASTILLA-CANAL,4.3813958168029785,6.309274283630724,0.5505942106246948,random_matched,0.0
madrid,0.75,1001,PLAZA ELÍPTICA,4.3676066398620605,6.34215536887109,0.6044120788574219,random_matched,0.0
madrid,0.75,1001,__aggregate__,4.718067646026611,7.574259041280148,0.4999693632125854,random_matched,0.0
madrid,0.75,1002,CASA DE CAMPO,2.851365804672241,3.903781446561722,0.5781844854354858,random_matched,1.0
madrid,0.75,1002,CASTELLANA,5.895411014556885,9.075052342119411,0.6489889621734619,random_matched,1.0
madrid,0.75,1002,CUATRO CAMINOS-PABLO,5.374993801116943,9.035254201263257,0.1362772583961486,random_matched,1.0
madrid,0.75,1002,ESCUELAS AGUIRRE,6.1818132400512695,8.641867246540873,0.3209220767021179,random_matched,1.0
madrid,0.75,1002,MENDEZ ALVARO,3.630992889404297,5.398832491654952,0.705115795135498,random_matched,1.0
madrid,0.75,1002,PLAZA CASTILLA-CANAL,3.892840623855591,5.664337951276347,0.6377753019332886,random_matched,1.0
madrid,0.75,1002,PLAZA ELÍPTICA,4.309934139251709,6.210462098551046,0.6206700801849365,random_matched,1.0
madrid,0.75,1002,__aggregate__,4.591050148010254,7.1085030157208005,0.5595743656158447,random_matched,1.0
madrid,0.75,1003,CASA DE CAMPO,3.187723159790039,4.256127148170224,0.4986041784286499,random_matched,2.0
madrid,0.75,1003,CASTELLANA,7.451477527618408,12.86502014324629,0.2945870757102966,random_matched,2.0
madrid,0.75,1003,CUATRO CAMINOS-PABLO,4.6705522537231445,7.190062754308106,0.4530357718467712,random_matched,2.0
madrid,0.75,1003,ESCUELAS AGUIRRE,5.356302261352539,7.581723080660898,0.4773147106170654,random_matched,2.0
madrid,0.75,1003,MENDEZ ALVARO,4.204834938049316,6.36935024858198,0.5895671844482422,random_matched,2.0
madrid,0.75,1003,PLAZA CASTILLA-CANAL,4.648741722106934,6.673807547707522,0.4971630573272705,random_matched,2.0
madrid,0.75,1003,PLAZA ELÍPTICA,4.936260223388672,7.218298431408406,0.4875648021697998,random_matched,2.0
madrid,0.75,1003,__aggregate__,4.92227029800415,7.837775519728557,0.464570939540863,random_matched,2.0
madrid,0.75,1004,CASA DE CAMPO,3.0316410064697266,4.222845279721923,0.5064151287078857,random_matched,3.0
madrid,0.75,1004,CASTELLANA,7.22359561920166,12.202112759114003,0.3654110431671142,random_matched,3.0
madrid,0.75,1004,CUATRO CAMINOS-PABLO,5.254647254943848,8.095872990904889,0.3065407276153564,random_matched,3.0
madrid,0.75,1004,ESCUELAS AGUIRRE,4.945898532867432,7.178165643931516,0.5314764976501465,random_matched,3.0
madrid,0.75,1004,MENDEZ ALVARO,3.97981595993042,6.060956935551462,0.6283499598503113,random_matched,3.0
madrid,0.75,1004,PLAZA CASTILLA-CANAL,4.938061237335205,7.246974971685384,0.4070838093757629,random_matched,3.0
madrid,0.75,1004,PLAZA ELÍPTICA,5.161579608917236,7.399115494112444,0.4615704417228699,random_matched,3.0
madrid,0.75,1004,__aggregate__,4.933605670928955,7.817507184461141,0.4673365950584411,random_matched,3.0
madrid,0.75,1005,CASA DE CAMPO,2.9948253631591797,4.158400130006172,0.5213654041290283,random_matched,4.0
madrid,0.75,1005,CASTELLANA,7.926812171936035,14.339792673907947,0.1235882639884948,random_matched,4.0
madrid,0.75,1005,CUATRO CAMINOS-PABLO,3.790534019470215,5.847258631375669,0.6382585763931274,random_matched,4.0
madrid,0.75,1005,ESCUELAS AGUIRRE,4.72158145904541,6.8085102682417915,0.5784892439842224,random_matched,4.0
madrid,0.75,1005,MENDEZ ALVARO,3.9492030143737793,5.949278382210986,0.641919732093811,random_matched,4.0
madrid,0.75,1005,PLAZA CASTILLA-CANAL,4.129465579986572,5.975655121581238,0.5968647003173828,random_matched,4.0
madrid,0.75,1005,PLAZA ELÍPTICA,4.712612152099609,6.725484054899326,0.5551471710205078,random_matched,4.0
madrid,0.75,1005,__aggregate__,4.603576183319092,7.744147274981382,0.4772867560386657,random_matched,4.0
